entity_id,entity_name,entity_type,news_id
COMPANY_Maximum_3,Maximum,Company,NEWS-354
COMPANY_Total_4,Total,Company,NEWS-354
COMPANY_Financial_5,Financial,Company,NEWS-354
COMPANY_COMP-38_0,COMP-38,Company,NEWS-355
COMPANY_Profile_1,Profile,Company,NEWS-355
COMPANY_Average_2,Average,Company,NEWS-355
COMPANY_Maximum_3,Maximum,Company,NEWS-355
COMPANY_Total_4,Total,Company,NEWS-355
COMPANY_Financial_5,Financial,Company,NEWS-355
COMPANY_COMP-38_0,COMP-38,Company,NEWS-356
COMPANY_Profile_1,Profile,Company,NEWS-356
COMPANY_Average_2,Average,Company,NEWS-356
COMPANY_Maximum_3,Maximum,Company,NEWS-356
COMPANY_Total_4,Total,Company,NEWS-356
COMPANY_Financial_5,Financial,Company,NEWS-356
COMPANY_COMP-38_0,COMP-38,Company,NEWS-357
COMPANY_Profile_1,Profile,Company,NEWS-357
COMPANY_Average_2,Average,Company,NEWS-357
COMPANY_Maximum_3,Maximum,Company,NEWS-357
COMPANY_Total_4,Total,Company,NEWS-357
COMPANY_Financial_5,Financial,Company,NEWS-357
COMPANY_COMP-39_0,COMP-39,Company,NEWS-358
COMPANY_Profile_1,Profile,Company,NEWS-358
COMPANY_Average_2,Average,Company,NEWS-358
COMPANY_Maximum_3,Maximum,Company,NEWS-358
COMPANY_Total_4,Total,Company,NEWS-358
COMPANY_Financial_5,Financial,Company,NEWS-358
COMPANY_COMP-39_0,COMP-39,Company,NEWS-359
COMPANY_Profile_1,Profile,Company,NEWS-359
COMPANY_Average_2,Average,Company,NEWS-359
COMPANY_Maximum_3,Maximum,Company,NEWS-359
COMPANY_Total_4,Total,Company,NEWS-359
COMPANY_Financial_5,Financial,Company,NEWS-359
COMPANY_COMP-39_0,COMP-39,Company,NEWS-360
COMPANY_Profile_1,Profile,Company,NEWS-360
COMPANY_Average_2,Average,Company,NEWS-360
COMPANY_Maximum_3,Maximum,Company,NEWS-360
COMPANY_Total_4,Total,Company,NEWS-360
COMPANY_Financial_5,Financial,Company,NEWS-360
COMPANY_COMP-39_0,COMP-39,Company,NEWS-361
COMPANY_Profile_1,Profile,Company,NEWS-361
COMPANY_Average_2,Average,Company,NEWS-361
COMPANY_Maximum_3,Maximum,Company,NEWS-361
COMPANY_Total_4,Total,Company,NEWS-361
COMPANY_Financial_5,Financial,Company,NEWS-361
COMPANY_COMP-39_0,COMP-39,Company,NEWS-362
COMPANY_Profile_1,Profile,Company,NEWS-362
COMPANY_Average_2,Average,Company,NEWS-362
COMPANY_Maximum_3,Maximum,Company,NEWS-362
COMPANY_Total_4,Total,Company,NEWS-362
COMPANY_Financial_5,Financial,Company,NEWS-362
COMPANY_COMP-39_0,COMP-39,Company,NEWS-363
COMPANY_Profile_1,Profile,Company,NEWS-363
COMPANY_Average_2,Average,Company,NEWS-363
COMPANY_Maximum_3,Maximum,Company,NEWS-363
COMPANY_Total_4,Total,Company,NEWS-363
COMPANY_Financial_5,Financial,Company,NEWS-363
COMPANY_COMP-39_0,COMP-39,Company,NEWS-364
COMPANY_Profile_1,Profile,Company,NEWS-364
COMPANY_Average_2,Average,Company,NEWS-364
COMPANY_Maximum_3,Maximum,Company,NEWS-364
COMPANY_Total_4,Total,Company,NEWS-364
COMPANY_Financial_5,Financial,Company,NEWS-364
COMPANY_COMP-39_0,COMP-39,Company,NEWS-365
COMPANY_Profile_1,Profile,Company,NEWS-365
COMPANY_Average_2,Average,Company,NEWS-365
COMPANY_Maximum_3,Maximum,Company,NEWS-365
COMPANY_Total_4,Total,Company,NEWS-365
COMPANY_Financial_5,Financial,Company,NEWS-365
COMPANY_COMP-39_0,COMP-39,Company,NEWS-366
COMPANY_Profile_1,Profile,Company,NEWS-366
COMPANY_Average_2,Average,Company,NEWS-366
COMPANY_Maximum_3,Maximum,Company,NEWS-366
COMPANY_Total_4,Total,Company,NEWS-366
COMPANY_Financial_5,Financial,Company,NEWS-366
COMPANY_COMP-39_0,COMP-39,Company,NEWS-367
COMPANY_Profile_1,Profile,Company,NEWS-367
COMPANY_Average_2,Average,Company,NEWS-367
COMPANY_Maximum_3,Maximum,Company,NEWS-367
COMPANY_Total_4,Total,Company,NEWS-367
COMPANY_Financial_5,Financial,Company,NEWS-367
COMPANY_COMP-4_0,COMP-4,Company,NEWS-368
COMPANY_Profile_1,Profile,Company,NEWS-368
COMPANY_Average_2,Average,Company,NEWS-368
COMPANY_Maximum_3,Maximum,Company,NEWS-368
COMPANY_Total_4,Total,Company,NEWS-368
COMPANY_Financial_5,Financial,Company,NEWS-368
COMPANY_COMP-4_0,COMP-4,Company,NEWS-369
COMPANY_Profile_1,Profile,Company,NEWS-369
COMPANY_Average_2,Average,Company,NEWS-369
COMPANY_Maximum_3,Maximum,Company,NEWS-369
COMPANY_Total_4,Total,Company,NEWS-369
COMPANY_Financial_5,Financial,Company,NEWS-369
COMPANY_COMP-4_0,COMP-4,Company,NEWS-370
COMPANY_Profile_1,Profile,Company,NEWS-370
COMPANY_Average_2,Average,Company,NEWS-370
COMPANY_Maximum_3,Maximum,Company,NEWS-370
COMPANY_Total_4,Total,Company,NEWS-370
COMPANY_Financial_5,Financial,Company,NEWS-370
COMPANY_COMP-4_0,COMP-4,Company,NEWS-371
COMPANY_Profile_1,Profile,Company,NEWS-371
COMPANY_Average_2,Average,Company,NEWS-371
COMPANY_Maximum_3,Maximum,Company,NEWS-371
COMPANY_Total_4,Total,Company,NEWS-371
COMPANY_Financial_5,Financial,Company,NEWS-371
COMPANY_COMP-4_0,COMP-4,Company,NEWS-372
COMPANY_Profile_1,Profile,Company,NEWS-372
COMPANY_Average_2,Average,Company,NEWS-372
COMPANY_Maximum_3,Maximum,Company,NEWS-372
COMPANY_Total_4,Total,Company,NEWS-372
COMPANY_Financial_5,Financial,Company,NEWS-372
COMPANY_COMP-40_0,COMP-40,Company,NEWS-373
COMPANY_Profile_1,Profile,Company,NEWS-373
COMPANY_Average_2,Average,Company,NEWS-373
COMPANY_Maximum_3,Maximum,Company,NEWS-373
COMPANY_Total_4,Total,Company,NEWS-373
COMPANY_Financial_5,Financial,Company,NEWS-373
COMPANY_COMP-40_0,COMP-40,Company,NEWS-374
COMPANY_Profile_1,Profile,Company,NEWS-374
COMPANY_Average_2,Average,Company,NEWS-374
COMPANY_Maximum_3,Maximum,Company,NEWS-374
COMPANY_Total_4,Total,Company,NEWS-374
COMPANY_Financial_5,Financial,Company,NEWS-374
COMPANY_COMP-40_0,COMP-40,Company,NEWS-375
COMPANY_Profile_1,Profile,Company,NEWS-375
COMPANY_Average_2,Average,Company,NEWS-375
COMPANY_Maximum_3,Maximum,Company,NEWS-375
COMPANY_Total_4,Total,Company,NEWS-375
COMPANY_Financial_5,Financial,Company,NEWS-375
COMPANY_COMP-40_0,COMP-40,Company,NEWS-376
COMPANY_Profile_1,Profile,Company,NEWS-376
COMPANY_Average_2,Average,Company,NEWS-376
COMPANY_Maximum_3,Maximum,Company,NEWS-376
COMPANY_Total_4,Total,Company,NEWS-376
COMPANY_Financial_5,Financial,Company,NEWS-376
COMPANY_COMP-40_0,COMP-40,Company,NEWS-377
COMPANY_Profile_1,Profile,Company,NEWS-377
COMPANY_Average_2,Average,Company,NEWS-377
COMPANY_Maximum_3,Maximum,Company,NEWS-377
COMPANY_Total_4,Total,Company,NEWS-377
COMPANY_Financial_5,Financial,Company,NEWS-377
COMPANY_COMP-40_0,COMP-40,Company,NEWS-378
COMPANY_Profile_1,Profile,Company,NEWS-378
COMPANY_Average_2,Average,Company,NEWS-378
COMPANY_Maximum_3,Maximum,Company,NEWS-378
COMPANY_Total_4,Total,Company,NEWS-378
COMPANY_Financial_5,Financial,Company,NEWS-378
COMPANY_COMP-40_0,COMP-40,Company,NEWS-379
COMPANY_Profile_1,Profile,Company,NEWS-379
COMPANY_Average_2,Average,Company,NEWS-379
COMPANY_Maximum_3,Maximum,Company,NEWS-379
COMPANY_Total_4,Total,Company,NEWS-379
COMPANY_Financial_5,Financial,Company,NEWS-379
COMPANY_COMP-40_0,COMP-40,Company,NEWS-380
COMPANY_Profile_1,Profile,Company,NEWS-380
COMPANY_Average_2,Average,Company,NEWS-380
COMPANY_Maximum_3,Maximum,Company,NEWS-380
COMPANY_Total_4,Total,Company,NEWS-380
COMPANY_Financial_5,Financial,Company,NEWS-380
COMPANY_COMP-40_0,COMP-40,Company,NEWS-381
COMPANY_Profile_1,Profile,Company,NEWS-381
COMPANY_Average_2,Average,Company,NEWS-381
COMPANY_Maximum_3,Maximum,Company,NEWS-381
COMPANY_Total_4,Total,Company,NEWS-381
COMPANY_Financial_5,Financial,Company,NEWS-381
COMPANY_COMP-40_0,COMP-40,Company,NEWS-382
COMPANY_Profile_1,Profile,Company,NEWS-382
COMPANY_Average_2,Average,Company,NEWS-382
COMPANY_Maximum_3,Maximum,Company,NEWS-382
COMPANY_Total_4,Total,Company,NEWS-382
COMPANY_Financial_5,Financial,Company,NEWS-382
COMPANY_COMP-41_0,COMP-41,Company,NEWS-383
COMPANY_Profile_1,Profile,Company,NEWS-383
COMPANY_Average_2,Average,Company,NEWS-383
COMPANY_Maximum_3,Maximum,Company,NEWS-383
COMPANY_Total_4,Total,Company,NEWS-383
COMPANY_Financial_5,Financial,Company,NEWS-383
COMPANY_COMP-41_0,COMP-41,Company,NEWS-384
COMPANY_Profile_1,Profile,Company,NEWS-384
COMPANY_Average_2,Average,Company,NEWS-384
COMPANY_Maximum_3,Maximum,Company,NEWS-384
COMPANY_Total_4,Total,Company,NEWS-384
COMPANY_Financial_5,Financial,Company,NEWS-384
COMPANY_COMP-41_0,COMP-41,Company,NEWS-385
COMPANY_Profile_1,Profile,Company,NEWS-385
COMPANY_Average_2,Average,Company,NEWS-385
COMPANY_Maximum_3,Maximum,Company,NEWS-385
COMPANY_Total_4,Total,Company,NEWS-385
COMPANY_Financial_5,Financial,Company,NEWS-385
COMPANY_COMP-41_0,COMP-41,Company,NEWS-386
COMPANY_Profile_1,Profile,Company,NEWS-386
COMPANY_Average_2,Average,Company,NEWS-386
COMPANY_Maximum_3,Maximum,Company,NEWS-386
COMPANY_Total_4,Total,Company,NEWS-386
COMPANY_Financial_5,Financial,Company,NEWS-386
COMPANY_COMP-41_0,COMP-41,Company,NEWS-387
COMPANY_Profile_1,Profile,Company,NEWS-387
COMPANY_Average_2,Average,Company,NEWS-387
COMPANY_Maximum_3,Maximum,Company,NEWS-387
COMPANY_Total_4,Total,Company,NEWS-387
COMPANY_Financial_5,Financial,Company,NEWS-387
COMPANY_COMP-41_0,COMP-41,Company,NEWS-388
COMPANY_Profile_1,Profile,Company,NEWS-388
COMPANY_Average_2,Average,Company,NEWS-388
COMPANY_Maximum_3,Maximum,Company,NEWS-388
COMPANY_Total_4,Total,Company,NEWS-388
COMPANY_Financial_5,Financial,Company,NEWS-388
COMPANY_COMP-41_0,COMP-41,Company,NEWS-389
COMPANY_Profile_1,Profile,Company,NEWS-389
COMPANY_Average_2,Average,Company,NEWS-389
COMPANY_Maximum_3,Maximum,Company,NEWS-389
COMPANY_Total_4,Total,Company,NEWS-389
COMPANY_Financial_5,Financial,Company,NEWS-389
COMPANY_COMP-41_0,COMP-41,Company,NEWS-390
COMPANY_Profile_1,Profile,Company,NEWS-390
COMPANY_Average_2,Average,Company,NEWS-390
COMPANY_Maximum_3,Maximum,Company,NEWS-390
COMPANY_Total_4,Total,Company,NEWS-390
COMPANY_Financial_5,Financial,Company,NEWS-390
COMPANY_COMP-42_0,COMP-42,Company,NEWS-391
COMPANY_Profile_1,Profile,Company,NEWS-391
COMPANY_Average_2,Average,Company,NEWS-391
COMPANY_Maximum_3,Maximum,Company,NEWS-391
COMPANY_Total_4,Total,Company,NEWS-391
COMPANY_Financial_5,Financial,Company,NEWS-391
COMPANY_COMP-42_0,COMP-42,Company,NEWS-392
COMPANY_Profile_1,Profile,Company,NEWS-392
COMPANY_Average_2,Average,Company,NEWS-392
COMPANY_Maximum_3,Maximum,Company,NEWS-392
COMPANY_Total_4,Total,Company,NEWS-392
COMPANY_Financial_5,Financial,Company,NEWS-392
COMPANY_COMP-42_0,COMP-42,Company,NEWS-393
COMPANY_Profile_1,Profile,Company,NEWS-393
COMPANY_Average_2,Average,Company,NEWS-393
COMPANY_Maximum_3,Maximum,Company,NEWS-393
COMPANY_Total_4,Total,Company,NEWS-393
COMPANY_Financial_5,Financial,Company,NEWS-393
COMPANY_COMP-42_0,COMP-42,Company,NEWS-394
COMPANY_Profile_1,Profile,Company,NEWS-394
COMPANY_Average_2,Average,Company,NEWS-394
COMPANY_Maximum_3,Maximum,Company,NEWS-394
COMPANY_Total_4,Total,Company,NEWS-394
COMPANY_Financial_5,Financial,Company,NEWS-394
COMPANY_COMP-42_0,COMP-42,Company,NEWS-395
COMPANY_Profile_1,Profile,Company,NEWS-395
COMPANY_Average_2,Average,Company,NEWS-395
COMPANY_Maximum_3,Maximum,Company,NEWS-395
COMPANY_Total_4,Total,Company,NEWS-395
COMPANY_Financial_5,Financial,Company,NEWS-395
COMPANY_COMP-42_0,COMP-42,Company,NEWS-396
COMPANY_Profile_1,Profile,Company,NEWS-396
COMPANY_Average_2,Average,Company,NEWS-396
COMPANY_Maximum_3,Maximum,Company,NEWS-396
COMPANY_Total_4,Total,Company,NEWS-396
COMPANY_Financial_5,Financial,Company,NEWS-396
COMPANY_COMP-42_0,COMP-42,Company,NEWS-397
COMPANY_Profile_1,Profile,Company,NEWS-397
COMPANY_Average_2,Average,Company,NEWS-397
COMPANY_Maximum_3,Maximum,Company,NEWS-397
COMPANY_Total_4,Total,Company,NEWS-397
COMPANY_Financial_5,Financial,Company,NEWS-397
COMPANY_COMP-42_0,COMP-42,Company,NEWS-398
COMPANY_Profile_1,Profile,Company,NEWS-398
COMPANY_Average_2,Average,Company,NEWS-398
COMPANY_Maximum_3,Maximum,Company,NEWS-398
COMPANY_Total_4,Total,Company,NEWS-398
COMPANY_Financial_5,Financial,Company,NEWS-398
COMPANY_COMP-42_0,COMP-42,Company,NEWS-399
COMPANY_Profile_1,Profile,Company,NEWS-399
COMPANY_Average_2,Average,Company,NEWS-399
COMPANY_Maximum_3,Maximum,Company,NEWS-399
COMPANY_Total_4,Total,Company,NEWS-399
COMPANY_Financial_5,Financial,Company,NEWS-399
COMPANY_COMP-42_0,COMP-42,Company,NEWS-400
COMPANY_Profile_1,Profile,Company,NEWS-400
COMPANY_Average_2,Average,Company,NEWS-400
COMPANY_Maximum_3,Maximum,Company,NEWS-400
COMPANY_Total_4,Total,Company,NEWS-400
COMPANY_Financial_5,Financial,Company,NEWS-400
COMPANY_COMP-42_0,COMP-42,Company,NEWS-401
COMPANY_Profile_1,Profile,Company,NEWS-401
COMPANY_Average_2,Average,Company,NEWS-401
COMPANY_Maximum_3,Maximum,Company,NEWS-401
COMPANY_Total_4,Total,Company,NEWS-401
COMPANY_Financial_5,Financial,Company,NEWS-401
COMPANY_COMP-42_0,COMP-42,Company,NEWS-402
COMPANY_Profile_1,Profile,Company,NEWS-402
COMPANY_Average_2,Average,Company,NEWS-402
COMPANY_Maximum_3,Maximum,Company,NEWS-402
COMPANY_Total_4,Total,Company,NEWS-402
COMPANY_Financial_5,Financial,Company,NEWS-402
COMPANY_COMP-43_0,COMP-43,Company,NEWS-403
COMPANY_Profile_1,Profile,Company,NEWS-403
COMPANY_Average_2,Average,Company,NEWS-403
COMPANY_Maximum_3,Maximum,Company,NEWS-403
COMPANY_Total_4,Total,Company,NEWS-403
COMPANY_Financial_5,Financial,Company,NEWS-403
COMPANY_COMP-43_0,COMP-43,Company,NEWS-404
COMPANY_Profile_1,Profile,Company,NEWS-404
COMPANY_Average_2,Average,Company,NEWS-404
COMPANY_Maximum_3,Maximum,Company,NEWS-404
COMPANY_Total_4,Total,Company,NEWS-404
COMPANY_Financial_5,Financial,Company,NEWS-404
COMPANY_COMP-43_0,COMP-43,Company,NEWS-405
COMPANY_Profile_1,Profile,Company,NEWS-405
COMPANY_Average_2,Average,Company,NEWS-405
COMPANY_Maximum_3,Maximum,Company,NEWS-405
COMPANY_Total_4,Total,Company,NEWS-405
COMPANY_Financial_5,Financial,Company,NEWS-405
COMPANY_COMP-43_0,COMP-43,Company,NEWS-406
COMPANY_Profile_1,Profile,Company,NEWS-406
COMPANY_Average_2,Average,Company,NEWS-406
COMPANY_Maximum_3,Maximum,Company,NEWS-406
COMPANY_Total_4,Total,Company,NEWS-406
COMPANY_Financial_5,Financial,Company,NEWS-406
COMPANY_COMP-43_0,COMP-43,Company,NEWS-407
COMPANY_Profile_1,Profile,Company,NEWS-407
COMPANY_Average_2,Average,Company,NEWS-407
COMPANY_Maximum_3,Maximum,Company,NEWS-407
COMPANY_Total_4,Total,Company,NEWS-407
COMPANY_Financial_5,Financial,Company,NEWS-407
COMPANY_COMP-43_0,COMP-43,Company,NEWS-408
COMPANY_Profile_1,Profile,Company,NEWS-408
COMPANY_Average_2,Average,Company,NEWS-408
COMPANY_Maximum_3,Maximum,Company,NEWS-408
COMPANY_Total_4,Total,Company,NEWS-408
COMPANY_Financial_5,Financial,Company,NEWS-408
COMPANY_COMP-43_0,COMP-43,Company,NEWS-409
COMPANY_Profile_1,Profile,Company,NEWS-409
COMPANY_Average_2,Average,Company,NEWS-409
COMPANY_Maximum_3,Maximum,Company,NEWS-409
COMPANY_Total_4,Total,Company,NEWS-409
COMPANY_Financial_5,Financial,Company,NEWS-409
COMPANY_COMP-43_0,COMP-43,Company,NEWS-410
COMPANY_Profile_1,Profile,Company,NEWS-410
COMPANY_Average_2,Average,Company,NEWS-410
COMPANY_Maximum_3,Maximum,Company,NEWS-410
COMPANY_Total_4,Total,Company,NEWS-410
COMPANY_Financial_5,Financial,Company,NEWS-410
COMPANY_COMP-43_0,COMP-43,Company,NEWS-411
COMPANY_Profile_1,Profile,Company,NEWS-411
COMPANY_Average_2,Average,Company,NEWS-411
COMPANY_Maximum_3,Maximum,Company,NEWS-411
COMPANY_Total_4,Total,Company,NEWS-411
COMPANY_Financial_5,Financial,Company,NEWS-411
COMPANY_COMP-43_0,COMP-43,Company,NEWS-412
COMPANY_Profile_1,Profile,Company,NEWS-412
COMPANY_Average_2,Average,Company,NEWS-412
COMPANY_Maximum_3,Maximum,Company,NEWS-412
COMPANY_Total_4,Total,Company,NEWS-412
COMPANY_Financial_5,Financial,Company,NEWS-412
COMPANY_COMP-44_0,COMP-44,Company,NEWS-413
COMPANY_Profile_1,Profile,Company,NEWS-413
COMPANY_Average_2,Average,Company,NEWS-413
COMPANY_Maximum_3,Maximum,Company,NEWS-413
COMPANY_Total_4,Total,Company,NEWS-413
COMPANY_Financial_5,Financial,Company,NEWS-413
COMPANY_COMP-44_0,COMP-44,Company,NEWS-414
COMPANY_Profile_1,Profile,Company,NEWS-414
COMPANY_Average_2,Average,Company,NEWS-414
COMPANY_Maximum_3,Maximum,Company,NEWS-414
COMPANY_Total_4,Total,Company,NEWS-414
COMPANY_Financial_5,Financial,Company,NEWS-414
COMPANY_COMP-44_0,COMP-44,Company,NEWS-415
COMPANY_Profile_1,Profile,Company,NEWS-415
COMPANY_Average_2,Average,Company,NEWS-415
COMPANY_Maximum_3,Maximum,Company,NEWS-415
COMPANY_Total_4,Total,Company,NEWS-415
COMPANY_Financial_5,Financial,Company,NEWS-415
COMPANY_COMP-44_0,COMP-44,Company,NEWS-416
COMPANY_Profile_1,Profile,Company,NEWS-416
COMPANY_Average_2,Average,Company,NEWS-416
COMPANY_Maximum_3,Maximum,Company,NEWS-416
COMPANY_Total_4,Total,Company,NEWS-416
COMPANY_Financial_5,Financial,Company,NEWS-416
COMPANY_COMP-44_0,COMP-44,Company,NEWS-417
COMPANY_Profile_1,Profile,Company,NEWS-417
COMPANY_Average_2,Average,Company,NEWS-417
COMPANY_Maximum_3,Maximum,Company,NEWS-417
COMPANY_Total_4,Total,Company,NEWS-417
COMPANY_Financial_5,Financial,Company,NEWS-417
COMPANY_COMP-44_0,COMP-44,Company,NEWS-418
COMPANY_Profile_1,Profile,Company,NEWS-418
COMPANY_Average_2,Average,Company,NEWS-418
COMPANY_Maximum_3,Maximum,Company,NEWS-418
COMPANY_Total_4,Total,Company,NEWS-418
COMPANY_Financial_5,Financial,Company,NEWS-418
COMPANY_COMP-44_0,COMP-44,Company,NEWS-419
COMPANY_Profile_1,Profile,Company,NEWS-419
COMPANY_Average_2,Average,Company,NEWS-419
COMPANY_Maximum_3,Maximum,Company,NEWS-419
COMPANY_Total_4,Total,Company,NEWS-419
COMPANY_Financial_5,Financial,Company,NEWS-419
COMPANY_COMP-44_0,COMP-44,Company,NEWS-420
COMPANY_Profile_1,Profile,Company,NEWS-420
COMPANY_Average_2,Average,Company,NEWS-420
COMPANY_Maximum_3,Maximum,Company,NEWS-420
COMPANY_Total_4,Total,Company,NEWS-420
COMPANY_Financial_5,Financial,Company,NEWS-420
COMPANY_COMP-44_0,COMP-44,Company,NEWS-421
COMPANY_Profile_1,Profile,Company,NEWS-421
COMPANY_Average_2,Average,Company,NEWS-421
COMPANY_Maximum_3,Maximum,Company,NEWS-421
COMPANY_Total_4,Total,Company,NEWS-421
COMPANY_Financial_5,Financial,Company,NEWS-421
COMPANY_COMP-44_0,COMP-44,Company,NEWS-422
COMPANY_Profile_1,Profile,Company,NEWS-422
COMPANY_Average_2,Average,Company,NEWS-422
COMPANY_Maximum_3,Maximum,Company,NEWS-422
COMPANY_Total_4,Total,Company,NEWS-422
COMPANY_Financial_5,Financial,Company,NEWS-422
COMPANY_COMP-44_0,COMP-44,Company,NEWS-423
COMPANY_Profile_1,Profile,Company,NEWS-423
COMPANY_Average_2,Average,Company,NEWS-423
COMPANY_Maximum_3,Maximum,Company,NEWS-423
COMPANY_Total_4,Total,Company,NEWS-423
COMPANY_Financial_5,Financial,Company,NEWS-423
COMPANY_COMP-44_0,COMP-44,Company,NEWS-424
COMPANY_Profile_1,Profile,Company,NEWS-424
COMPANY_Average_2,Average,Company,NEWS-424
COMPANY_Maximum_3,Maximum,Company,NEWS-424
COMPANY_Total_4,Total,Company,NEWS-424
COMPANY_Financial_5,Financial,Company,NEWS-424
COMPANY_COMP-45_0,COMP-45,Company,NEWS-425
COMPANY_Profile_1,Profile,Company,NEWS-425
COMPANY_Average_2,Average,Company,NEWS-425
COMPANY_Maximum_3,Maximum,Company,NEWS-425
COMPANY_Total_4,Total,Company,NEWS-425
COMPANY_Financial_5,Financial,Company,NEWS-425
COMPANY_COMP-45_0,COMP-45,Company,NEWS-426
COMPANY_Profile_1,Profile,Company,NEWS-426
COMPANY_Average_2,Average,Company,NEWS-426
COMPANY_Maximum_3,Maximum,Company,NEWS-426
COMPANY_Total_4,Total,Company,NEWS-426
COMPANY_Financial_5,Financial,Company,NEWS-426
COMPANY_COMP-45_0,COMP-45,Company,NEWS-427
COMPANY_Profile_1,Profile,Company,NEWS-427
COMPANY_Average_2,Average,Company,NEWS-427
COMPANY_Maximum_3,Maximum,Company,NEWS-427
COMPANY_Total_4,Total,Company,NEWS-427
COMPANY_Financial_5,Financial,Company,NEWS-427
COMPANY_COMP-45_0,COMP-45,Company,NEWS-428
COMPANY_Profile_1,Profile,Company,NEWS-428
COMPANY_Average_2,Average,Company,NEWS-428
COMPANY_Maximum_3,Maximum,Company,NEWS-428
COMPANY_Total_4,Total,Company,NEWS-428
COMPANY_Financial_5,Financial,Company,NEWS-428
COMPANY_COMP-45_0,COMP-45,Company,NEWS-429
COMPANY_Profile_1,Profile,Company,NEWS-429
COMPANY_Average_2,Average,Company,NEWS-429
COMPANY_Maximum_3,Maximum,Company,NEWS-429
COMPANY_Total_4,Total,Company,NEWS-429
COMPANY_Financial_5,Financial,Company,NEWS-429
COMPANY_COMP-45_0,COMP-45,Company,NEWS-430
COMPANY_Profile_1,Profile,Company,NEWS-430
COMPANY_Average_2,Average,Company,NEWS-430
COMPANY_Maximum_3,Maximum,Company,NEWS-430
COMPANY_Total_4,Total,Company,NEWS-430
COMPANY_Financial_5,Financial,Company,NEWS-430
COMPANY_COMP-45_0,COMP-45,Company,NEWS-431
COMPANY_Profile_1,Profile,Company,NEWS-431
COMPANY_Average_2,Average,Company,NEWS-431
COMPANY_Maximum_3,Maximum,Company,NEWS-431
COMPANY_Total_4,Total,Company,NEWS-431
COMPANY_Financial_5,Financial,Company,NEWS-431
COMPANY_COMP-45_0,COMP-45,Company,NEWS-432
COMPANY_Profile_1,Profile,Company,NEWS-432
COMPANY_Average_2,Average,Company,NEWS-432
COMPANY_Maximum_3,Maximum,Company,NEWS-432
COMPANY_Total_4,Total,Company,NEWS-432
COMPANY_Financial_5,Financial,Company,NEWS-432
COMPANY_COMP-46_0,COMP-46,Company,NEWS-433
COMPANY_Profile_1,Profile,Company,NEWS-433
COMPANY_Average_2,Average,Company,NEWS-433
COMPANY_Maximum_3,Maximum,Company,NEWS-433
COMPANY_Total_4,Total,Company,NEWS-433
COMPANY_Financial_5,Financial,Company,NEWS-433
COMPANY_COMP-46_0,COMP-46,Company,NEWS-434
COMPANY_Profile_1,Profile,Company,NEWS-434
COMPANY_Average_2,Average,Company,NEWS-434
COMPANY_Maximum_3,Maximum,Company,NEWS-434
COMPANY_Total_4,Total,Company,NEWS-434
COMPANY_Financial_5,Financial,Company,NEWS-434
COMPANY_COMP-46_0,COMP-46,Company,NEWS-435
COMPANY_Profile_1,Profile,Company,NEWS-435
COMPANY_Average_2,Average,Company,NEWS-435
COMPANY_Maximum_3,Maximum,Company,NEWS-435
COMPANY_Total_4,Total,Company,NEWS-435
COMPANY_Financial_5,Financial,Company,NEWS-435
COMPANY_COMP-46_0,COMP-46,Company,NEWS-436
COMPANY_Profile_1,Profile,Company,NEWS-436
COMPANY_Average_2,Average,Company,NEWS-436
COMPANY_Maximum_3,Maximum,Company,NEWS-436
COMPANY_Total_4,Total,Company,NEWS-436
COMPANY_Financial_5,Financial,Company,NEWS-436
COMPANY_COMP-46_0,COMP-46,Company,NEWS-437
COMPANY_Profile_1,Profile,Company,NEWS-437
COMPANY_Average_2,Average,Company,NEWS-437
COMPANY_Maximum_3,Maximum,Company,NEWS-437
COMPANY_Total_4,Total,Company,NEWS-437
COMPANY_Financial_5,Financial,Company,NEWS-437
COMPANY_COMP-46_0,COMP-46,Company,NEWS-438
COMPANY_Profile_1,Profile,Company,NEWS-438
COMPANY_Average_2,Average,Company,NEWS-438
COMPANY_Maximum_3,Maximum,Company,NEWS-438
COMPANY_Total_4,Total,Company,NEWS-438
COMPANY_Financial_5,Financial,Company,NEWS-438
COMPANY_COMP-47_0,COMP-47,Company,NEWS-439
COMPANY_Profile_1,Profile,Company,NEWS-439
COMPANY_Average_2,Average,Company,NEWS-439
COMPANY_Maximum_3,Maximum,Company,NEWS-439
COMPANY_Total_4,Total,Company,NEWS-439
COMPANY_Financial_5,Financial,Company,NEWS-439
COMPANY_COMP-47_0,COMP-47,Company,NEWS-440
COMPANY_Profile_1,Profile,Company,NEWS-440
COMPANY_Average_2,Average,Company,NEWS-440
COMPANY_Maximum_3,Maximum,Company,NEWS-440
COMPANY_Total_4,Total,Company,NEWS-440
COMPANY_Financial_5,Financial,Company,NEWS-440
COMPANY_COMP-47_0,COMP-47,Company,NEWS-441
COMPANY_Profile_1,Profile,Company,NEWS-441
COMPANY_Average_2,Average,Company,NEWS-441
COMPANY_Maximum_3,Maximum,Company,NEWS-441
COMPANY_Total_4,Total,Company,NEWS-441
COMPANY_Financial_5,Financial,Company,NEWS-441
COMPANY_COMP-47_0,COMP-47,Company,NEWS-442
COMPANY_Profile_1,Profile,Company,NEWS-442
COMPANY_Average_2,Average,Company,NEWS-442
COMPANY_Maximum_3,Maximum,Company,NEWS-442
COMPANY_Total_4,Total,Company,NEWS-442
